,avgSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,pothole
51,0.0,0.0518646240234,-0.951385498047,0.236251831055,-0.0128087395788,-0.00310764267601,0.000945688503087,0.00141290948817,0.00120547760007,0.0021724095651,0.000561078896109,0.00143654202016,0.000716124784125,False
52,0.111000002921,0.0522155761719,-0.951507568359,0.234802246094,-0.0117373498723,-0.00415746077772,0.000945688503087,0.00128167772907,0.00123711154464,0.00192526981147,0.0010128867752,0.000743988369242,0.000783720955256,False
53,0.0839999973774,0.0531616210938,-0.95085144043,0.235855102539,-0.0128153974816,-0.00309379423835,0.000943025341997,0.00206572484702,0.001636272237,0.00229916023373,0.00071785678519,0.00112600542933,0.00100640759363,False
54,0.0,0.0540924072266,-0.951202392578,0.236068725586,-0.0106952549378,-0.00308713633562,0.000959270624647,0.00185976548752,0.00182311775029,0.00242793339348,0.00196584372165,0.00103669301998,0.000455733848222,False
55,0.0,0.0530242919922,-0.951507568359,0.239532470703,-0.0117506656778,-0.00310098477329,0.000953944302466,0.00253058632639,0.00209132699926,0.00314199385076,0.00139958419539,0.000870662324547,0.00106613583766,False
56,0.020000000298,0.0649871826172,-0.92741394043,0.279693603516,-0.00094488955476,0.00425999247969,0.00302055730837,0.00718334512849,0.0165396642831,0.0446304548251,0.00723495882043,0.00346043472639,0.00280395681898,False
57,0.0800000011921,0.0849914550781,-0.936599731445,0.244216918945,-0.00957725991214,0.00857537871006,0.00733088353266,0.012914280127,0.0102483498439,0.0115596380429,0.00325561674815,0.00722003034753,0.00565230905909,False
58,0.170000004768,0.0930328369141,-0.861221313477,0.467575073242,0.00517319041748,0.0138239365864,0.0179768699903,0.0144669286434,0.0294886971279,0.0901717499652,0.00861292120115,0.011882159603,0.0117202004948,False
59,3.01600000858,0.163299560547,-0.861236572266,0.495742797852,0.0655379975819,0.0415311982515,0.0787352923638,0.0671196045435,0.023391534017,0.0427688253578,0.0328628465208,0.0432315320225,0.0462401968382,False
60,6.85999999046,0.236740112305,-0.858459472656,0.43913269043,0.111150490204,0.113242669556,0.12700109238,0.0891112938827,0.067015373394,0.0528921835122,0.0596012158836,0.0837665165836,0.068441627062,False
61,9.607999897,0.319152832031,-0.657470703125,0.696853637695,0.130491697621,0.321071766284,0.149746618618,0.318996628918,0.231352720974,0.152370129827,0.0915202664459,0.21030936718,0.166110547027,True
62,11.5019997597,0.420166015625,-0.819839477539,0.654144287109,0.0927733471018,0.625359226115,0.130281307894,0.194524257243,0.134030262211,0.122829915446,0.161007592559,0.228352720609,0.227270008483,True
63,12.9220003128,0.396453857422,-0.738952636719,0.40283203125,0.298368850624,0.157928115803,0.309706726332,0.1285816748,0.131312129628,0.0769026584383,0.22786590331,0.140101915759,0.0992797045562,False
64,13.7849996567,0.306503295898,-0.71907043457,0.615524291992,0.244703225181,0.21582736843,0.0251839165322,0.124316041852,0.159294790357,0.142918370726,0.118040424338,0.0735224190331,0.0662820331881,False
